,lat,lng,cluster
1211,35.217709989443215,126.84212070664388,23
1210,35.217709989443215,126.84212070664388,23
599,35.21602687,126.84376244,23
921,35.21666567,126.84240143,23
914,35.217709989443215,126.84212070664388,23
602,35.21663793,126.84431793,23
974,35.2171934,126.84329023,23
2,35.21722116,126.84245697,23
40,35.21680455,126.84279028,23
837,35.2166379,126.84279028,23
142,35.21680455,126.84279028,23
1898,35.21787817691165,126.84274509967962,23
585,35.21689920770985,126.8401706087936,23
235,35.21680455,126.84279028,23
939,35.21680455,126.84279028,23
661,35.21680455,126.84279028,23
396,35.21666567,126.84240143,23
521,35.21722116,126.84245697,23
646,35.21608241,126.84273475,23
528,35.21719342,126.84448457,23
1132,35.21666567,126.84240143,23
637,35.21666567,126.84234588,23
1133,35.21663792,126.8437902,23
34,35.21689920770985,126.8401706087936,23
596,35.2166379,126.84279028,23
183,35.21663791,126.84337357,23
1343,35.21680455,126.84279028,23
1161,35.2155359699793,126.84227634146582,23
760,35.21666567,126.84240143,23
820,35.21663791,126.84337357,23
424,35.21602687,126.84376244,23
1153,35.21663792,126.8437902,23
1864,35.21787817691165,126.84274509967962,23
1962,35.21787817691165,126.84274509967962,23
1232,35.21663791,126.84337357,23
670,35.21663792,126.8437902,23
1601,35.21680455,126.84279028,23
518,35.21722116,126.84245697,23
1896,35.21563803,126.84351247,23
1279,35.21663791,126.84337357,23
896,35.21680455,126.84279028,23
1812,35.189696,126.81329357,24
1961,35.189696,126.81329357,24
1963,35.189696,126.81329357,24
878,35.18991818,126.81226588,24
556,35.19116807,126.81393237,24
1815,35.189696,126.81329357,24
1816,35.189696,126.81329357,24
2035,35.189696,126.81329357,24
899,35.212916,126.83681868,25
204,35.212938989738205,126.83596462097547,25
222,35.21319375,126.83687423,25
1117,35.21293224192996,126.83727061034052,25
778,35.212938989738205,126.83596462097547,25
1177,35.21241603,126.83540216,25
819,35.21286043,126.83581877,25
601,35.21286043,126.83581877,25
342,35.21261048,126.83687424,25
291,35.21293224192996,126.83727061034052,25
202,35.21261048,126.83687424,25
1143,35.21305488,126.83731864,25
1684,35.212474,126.836524,25
1122,35.21333262,126.83684645,25
1534,35.211643,126.836221,25
1634,35.21241603,126.83540216,25
1113,35.21327708,126.83742973,25
1301,35.21241603,126.83540216,25
1954,35.214989490550046,126.836906114551,25
365,35.21211051,126.83565214,25
1169,35.21241603,126.83540216,25
1505,35.21319375,126.83687423,25
1665,35.21319375,126.83687423,25
1284,35.21286043,126.83581877,25
1604,35.21241606,126.83720755,25
1086,35.21241606,126.83720755,25
369,35.21241603,126.83540216,25
55,35.21286043,126.83581877,25
1290,35.21252713,126.83529105,25
570,35.2156623,126.8352646,25
1139,35.21293224192996,126.83727061034052,25
530,35.21261048,126.83687424,25
480,35.212938989738205,126.83596462097547,25
1461,35.21286043,126.83581877,25
1025,35.21305488,126.83731864,25
734,35.21319375,126.83687423,25
1974,35.2128049,126.83690201,25
1784,35.2128049,126.83690201,25
1213,35.21241606,126.83720755,25
2016,35.2128049,126.83690201,25
1407,35.21286043,126.83581877,25
243,35.212938989738205,126.83596462097547,25
1897,35.21308266,126.83770749,25
848,35.212916,126.83681868,25
557,35.212938989738205,126.83596462097547,25
1821,35.21308266,126.83770749,25
955,35.21305488,126.83731864,25
1823,35.21308266,126.83770749,25
1894,35.21308266,126.83770749,25
454,35.21286043,126.83581877,25
474,35.21344373,126.83781858,25
1840,35.21529712286137,126.83816164032712,25
259,35.21286043,126.83581877,25
1841,35.21308266,126.83770749,25
1844,35.214989490550046,126.836906114551,25
1846,35.21308266,126.83770749,25
1347,35.21286043,126.83581877,25
981,35.21286043,126.83581877,25
1862,35.21529712286137,126.83816164032712,25
117,35.21319375,126.836902,25
1774,35.2128049,126.83690201,25
1787,35.21308266,126.83770749,25
1548,35.21293224192996,126.83727061034052,25
1970,35.214989490550046,126.836906114551,25
1734,35.21286043,126.83581877,25
124,35.21293224192996,126.83727061034052,25
1988,35.2128049,126.83690201,25
1050,35.21241603,126.83540216,25
667,35.21316597,126.83687423,25
666,35.21316597,126.83687423,25
943,35.21286043,126.83581877,25
1986,35.214989490550046,126.836906114551,25
118,35.21319375,126.836902,25
1257,35.1853356,126.82607033,26
1069,35.1853356,126.82607033,26
871,35.1853356,126.82604255,26
898,35.1853356,126.82607033,26
742,35.18761312,126.82623692,26
1134,35.1853356,126.82607033,26
833,35.1853356,126.82607033,26
1764,35.18061412,126.83829158,26
1568,35.21488826,126.85220616,27
1991,35.21516599,126.85115069,27
1068,35.21430497,126.85128959,27
853,35.2165361,126.8519008,27
43,35.21394391,126.85181733,27
1922,35.21516599,126.85115069,27
81,35.21430499,126.8520673,27
968,35.21430499,126.8520673,27
2008,35.21516599,126.85115069,27
1137,35.21488826,126.85234504,27
690,35.21513821,126.85115069,27
131,35.21538819,126.85131734,27
973,35.21488826,126.85220616,27
1885,35.21516599,126.85115069,27
1945,35.21380503,126.85126183,27
92,35.21513821,126.85115069,27
922,35.21394391,126.85181733,27
1944,35.21380503,126.85126183,27
947,35.21394389,126.85059522,27
1994,35.21516599,126.85115069,27
1119,35.21394389,126.85059522,27
1048,35.21488826,126.85220616,27
1015,35.21641589,126.85387264,27
1014,35.21488826,126.85234504,27
386,35.21430499,126.8520673,27
1009,35.21488826,126.85220616,27
1008,35.21513821,126.85115069,27
999,35.214867449410704,126.85236137427384,27
446,35.21394391,126.85181733,27
1058,35.21536043,126.8524839,27
543,35.21430499,126.8520673,27
919,35.21488826,126.85220616,27
1938,35.21394389,126.85056744,27
493,35.21513821,126.85115069,27
879,35.21644364,126.85217835,27
1626,35.21394391,126.85181733,27
604,35.21430499,126.8520673,27
1306,35.21488826,126.85220616,27
214,35.21430499,126.8520673,27
1459,35.21394391,126.85181733,27
1196,35.21519378,126.85248391,27
1158,35.21517624862601,126.85275635385916,27
1420,35.21394391,126.85181733,27
1258,35.21488826,126.85220616,27
2025,35.21516599,126.85115069,27
1236,35.21488826,126.85220616,27
1337,35.21488826,126.85220616,27
1238,35.21433276,126.85203952,27
2029,35.21516599,126.85115069,27
1368,35.21513821,126.85115069,27
504,35.21394391,126.85181733,27
1353,35.21488826,126.85220616,27
1274,35.21488826,126.85220616,27
704,35.21430499,126.8520673,27
1344,35.21488826,126.85220616,27
1540,35.21488826,126.85220616,27
498,35.214867449410704,126.85236137427384,27
1288,35.21488826,126.85234504,27
1883,35.18864084,126.82948661,28
1221,35.18966848,126.82845889,28
2010,35.19102945,126.82898659,28
1380,35.19105726,126.83090309,28
140,35.18966848,126.82845889,28
1728,35.21577757,126.88328672,29
1636,35.21847163,126.87875928,29
1608,35.220286,126.880179,29
1724,35.21577757,126.88328672,29
532,35.21883276,126.88228673,29
852,35.21847163,126.87875928,29
30,35.222323168120404,126.8496566092868,30
730,35.22247069,126.84951177,30
383,35.222323168120404,126.8496566092868,30
1112,35.22247069,126.84951177,30
1643,35.22241514,126.84948399,30
1644,35.22249846,126.84951177,30
579,35.22249846,126.84951177,30
903,35.22160965,126.84820635,30
606,35.22249846,126.84951177,30
1097,35.22247069,126.84951177,30
1062,35.22241514,126.84948399,30
1096,35.22249846,126.84951177,30
157,35.22241514,126.84948399,30
1064,35.22241514,126.84948399,30
136,35.22249846,126.84951177,30
156,35.22241514,126.84948399,30
155,35.22241514,126.84948399,30
390,35.22241514,126.84948399,30
1492,35.222323168120404,126.8496566092868,30
152,35.22247069,126.84951177,30
1270,35.22241514,126.84948399,30
1039,35.22241514,126.84948399,30
1909,35.22249846,126.84951177,30
305,35.22241514,126.84948399,30
1891,35.2257684895873,126.85173089360116,30
476,35.22241514,126.84948399,30
78,35.22241514,126.84948399,30
79,35.22241514,126.84948399,30
80,35.22241514,126.84948399,30
1546,35.22249846,126.84951177,30
703,35.222323168120404,126.8496566092868,30
1863,35.22241514,126.84948399,30
1248,35.22241514,126.84948399,30
977,35.22249846,126.84951177,30
1242,35.22241514,126.84948399,30
733,35.22241514,126.84948399,30
1240,35.22241514,126.84948399,30
314,35.22241514,126.84948399,30
1839,35.22249846,126.84951177,30
1378,35.22241514,126.84948399,30
1824,35.22249846,126.84951177,30
1235,35.22241514,126.84948399,30
1809,35.22241514,126.84948399,30
470,35.22241514,126.84948399,30
1541,35.22241514,126.84948399,30
520,35.22241514,126.84948399,30
942,35.22241514,126.84948399,30
562,35.222323168120404,126.8496566092868,30
86,35.22249846,126.84951177,30
1632,35.222323168120404,126.8496566092868,30
1536,35.22241514,126.84948399,30
1063,35.22241514,126.84948399,30
1588,35.222323168120404,126.8496566092868,30
713,35.22241514,126.84948399,30
184,35.22241514,126.84948399,30
188,35.22249846,126.84951177,30
574,35.22241514,126.84948399,30
1609,35.22241514,126.84948399,30
1298,35.22249846,126.84951177,30
1521,35.22249846,126.84951177,30
1166,35.22249846,126.84951177,30
697,35.22249846,126.84951177,30
1520,35.22241514,126.84948399,30
1280,35.222323168120404,126.8496566092868,30
1957,35.22241514,126.84948399,30
182,35.22241514,126.84948399,30
1956,35.22249846,126.84951177,30
1340,35.21129365941357,126.8476560925161,31
671,35.2113266531664,126.84975535727185,31
448,35.21238851,126.85015085,31
430,35.21058313,126.84873435,31
216,35.2113266531664,126.84975535727185,31
551,35.2113266531664,126.84975535727185,31
887,35.2122496,126.84837323,31
385,35.2122496,126.84837323,31
1007,35.21238851,126.85015085,31
1441,35.21058313,126.84873435,31
125,35.2113266531664,126.84975535727185,31
403,35.21058313,126.84873435,31
1299,35.21238851,126.85015085,31
190,35.2122496,126.84837323,31
1914,35.20987981594474,126.83900861310184,32
1513,35.20894190571505,126.83924358436592,32
101,35.20897207,126.84126283,32
1452,35.20902762,126.84079065,32
1291,35.20894190571505,126.83924358436592,32
818,35.20897207,126.84126283,32
1814,35.20936088,126.83901302,32
1924,35.20936088,126.83901302,32
2018,35.2093609,126.84009626,32
409,35.20936088,126.8390408,32
401,35.20936088,126.8390408,32
1591,35.20905536,126.83920746,32
176,35.20897208,126.84129061,32
1826,35.20974973,126.83945742,32
343,35.20902762,126.84081843,32
2015,35.20936088,126.83901302,32
341,35.20902762,126.84079065,32
910,35.20894190571505,126.83924358436592,32
845,35.20903698005198,126.83969650825368,32
529,35.20897207,126.84081843,32
1318,35.20894190571505,126.83924358436592,32
236,35.20905536,126.83920746,32
321,35.20902762,126.84079065,32
1047,35.209320291927455,126.8393734798616,32
1979,35.20897205,126.8400685,32
840,35.20936088,126.8390408,32
1424,35.20905536,126.83920746,32
1912,35.20936088,126.83901302,32
1739,35.20902762,126.84079065,32
1921,35.20897205,126.8400685,32
527,35.20894190571505,126.83924358436592,32
2021,35.20974973,126.83945742,32
209,35.20894190571505,126.83924358436592,32
234,35.209524,126.839433,32
1773,35.20897205,126.8400685,32
1732,35.20902762,126.84079065,32
1445,35.20894190571505,126.83924358436592,32
1469,35.20894190571505,126.83924358436592,32
381,35.20902762,126.84079065,32
1027,35.20894190571505,126.83924358436592,32
533,35.20902762,126.84079065,32
1273,35.20905536,126.83920746,32
1079,35.20903698005198,126.83969650825368,32
904,35.20894190571505,126.83924358436592,32
679,35.20905536,126.83920746,32
1484,35.2093609,126.84009626,32
145,35.20897207,126.84126283,32
1486,35.20897207,126.84126283,32
1535,35.20783331,126.84098511,32
1833,35.20897205,126.8400685,32
1245,35.20902762,126.84079065,32
1091,35.20894190571505,126.83924358436592,32
1530,35.20905536,126.83920746,32
149,35.20897208,126.84129061,32
576,35.20905536,126.83920746,32
356,35.20902762,126.84079065,32
1576,35.20936088,126.8390408,32
1506,35.20899982,126.83970742,32
1502,35.20894190571505,126.83924358436592,32
1493,35.20902762,126.84079065,32
1504,35.20897205,126.84004072,32
300,35.20902762,126.84079065,32
1482,35.20897208,126.84129061,32
874,35.20936088,126.8390408,32
139,35.20897207,126.84126283,32
1698,35.20902762,126.84079065,32
1473,35.20902762,126.84079065,32
797,35.20936088,126.8390408,32
825,35.20903698005198,126.83969650825368,32
614,35.20902762,126.84079065,32
1496,35.20902762,126.84079065,32
218,35.20936088,126.8390408,32
355,35.20894190571505,126.83924358436592,32
834,35.20894190571505,126.83924358436592,32
1652,35.20936088,126.8390408,32
860,35.20897207,126.84126283,32
1842,35.20987981594474,126.83900861310184,32
542,35.20894190571505,126.83924358436592,32
347,35.20897207,126.84081843,32
880,35.20897208,126.84129061,32
1479,35.209524,126.839433,32
429,35.20897207,126.84081843,32
1725,35.17153229,126.86640044,33
1706,35.22216561,126.87584278,34
444,35.22213784,126.8759261,34
1731,35.22213784,126.8759261,34
449,35.22213784,126.8759261,34
736,35.22213784,126.8759261,34
850,35.22213784,126.8759261,34
384,35.22213784,126.8759261,34
906,35.22213784,126.8759261,34
1714,35.22213784,126.8759261,34
588,35.22111022,126.87842591,34
1308,35.22213784,126.8759261,34
2028,35.16000578,126.86445645,35
627,35.22024873,126.85017843,36
622,35.22013762,126.84970625,36
1542,35.22094309,126.84990066,36
2023,35.22101645439782,126.8488887033165,36
405,35.22024873,126.85017843,36
276,35.22094309,126.84990066,36
1403,35.22094309,126.84990066,36
1532,35.22094309,126.84990066,36
261,35.22013762,126.84970625,36
423,35.22130414,126.84848411,36
598,35.22130414,126.84848411,36
621,35.22094309,126.84990066,36
1229,35.22013762,126.84970625,36
258,35.22024873,126.85017843,36
1827,35.22101645439782,126.8488887033165,36
93,35.22013762,126.84970625,36
51,35.22094309,126.84990066,36
32,35.22013762,126.84970625,36
755,35.2202487,126.84848413,36
1942,35.22101645439782,126.8488887033165,36
722,35.22094309,126.84990066,36
678,35.22088754,126.84990066,36
1026,35.22094309,126.84990066,36
1041,35.21994319,126.84906742,36
806,35.22044313,126.84903964,36
71,35.21994319,126.84906742,36
1499,35.22094309,126.84990066,36
1691,35.22094309,126.84990066,36
217,35.22094309,126.84990066,36
927,35.22013762,126.84970625,36
58,35.22130414,126.84848411,36
1501,35.22094309,126.84990066,36
1168,35.21994319,126.84906742,36
1682,35.22094309,126.84990066,36
710,35.22094309,126.84990066,36
688,35.22088754,126.84990066,36
281,35.21994319,126.84906742,36
745,35.21158338,126.87017688,37
1593,35.2095558,126.86828821,37
459,35.20872255,126.86803825,37
1222,35.2095558,126.86828821,37
1539,35.20875033,126.86803825,37
1467,35.21158338,126.87017688,37
1385,35.21430523,126.86620494,37
712,35.2095558,126.86828821,37
1121,35.21158338,126.87017688,37
1150,35.21108344,126.87064907,37
1516,35.20872255,126.86803825,37
1713,35.20958357,126.86837153,37
1202,35.20872255,126.86803825,37
1688,35.21158338,126.87017688,37
1635,35.21158338,126.87017688,37
931,35.2095558,126.86828821,37
164,35.2095558,126.86828821,37
337,35.21430523,126.86620494,37
394,35.2095558,126.86828821,37
1253,35.21158338,126.87017688,37
1170,35.21102792,126.87201006,37
549,35.20958357,126.86837153,37
1744,35.20872255,126.86803825,37
1442,35.20958357,126.86837153,37
1752,35.21108344,126.87064907,37
545,35.2095558,126.86828821,37
1685,35.20072404,126.9024243,38
1710,35.20216829,126.90070219,38
1851,35.21174954,126.84156829,39
982,35.21205507,126.84195714,39
1975,35.21174954,126.84156829,39
1487,35.2102775,126.84242936,39
451,35.2102775,126.84242936,39
590,35.21119406,126.84220714,39
610,35.21027536288128,126.84196201781457,39
1252,35.21119406,126.84220714,39
963,35.21127738,126.84198493,39
2040,35.21174954,126.84156829,39
1348,35.21119406,126.84220714,39
1876,35.21174954,126.84156829,39
1955,35.21174954,126.84156829,39
1627,35.2102775,126.84242936,39
1098,35.2102775,126.84242936,39
1356,35.21119406,126.84220714,39
1357,35.21119406,126.84220714,39
1491,35.21119406,126.84220714,39
26,35.21119406,126.84220714,39
1244,35.21119406,126.84220714,39
1088,35.21119406,126.84220714,39
1855,35.21005531,126.84245715,39
1367,35.21119406,126.84220714,39
59,35.2102775,126.84242936,39
496,35.21119406,126.84220714,39
398,35.21119406,126.84220714,39
583,35.21119406,126.84220714,39
1413,35.2103886,126.84242936,39
653,35.21119406,126.84220714,39
531,35.2102775,126.84242936,39
1789,35.21174954,126.84156829,39
591,35.21119406,126.84220714,39
1798,35.21174954,126.84156829,39
132,35.2102775,126.84242936,39
352,35.21119406,126.84220714,39
1265,35.21119406,126.84220714,39
907,35.2102775,126.84242936,39
1393,35.21119406,126.84220714,39
1811,35.21174954,126.84156829,39
1454,35.21205507,126.84195714,39
1432,35.21119406,126.84220714,39
1899,35.21174954,126.84156829,39
1256,35.21119406,126.84220714,39
1819,35.21005531,126.84245715,39
595,35.2102775,126.84242936,39
558,35.21119406,126.84220714,39
1460,35.2102775,126.84242936,39
1182,35.21227726,126.84165161,39
1837,35.21174954,126.84156829,39
7,35.21119406,126.84220714,39
414,35.21119406,126.84220714,39
566,35.21119406,126.84220714,39
1702,35.21027536288128,126.84196201781457,39
450,35.21663794,126.84515119,40
435,35.21563806,126.84526231,40
1262,35.21605469,126.84626221,40
56,35.21663797,126.84673438,40
1918,35.21497146,126.84481792,40
920,35.215350690072846,126.84639211547103,40
307,35.2166602,126.8445154,40
1320,35.21497144,126.84406799,40
1328,35.21497146,126.84481792,40
50,35.21513811,126.8450679,40
777,35.21513811,126.8450679,40
776,35.21513811,126.8450679,40
770,35.21530477,126.84570673,40
1255,35.21563806,126.84526231,40
1549,35.21513811,126.8450679,40
431,35.21563806,126.84526231,40
2013,35.21497146,126.84481792,40
1477,35.21663794,126.84515119,40
332,35.21663797,126.84673438,40
1077,35.21583249,126.84620667,40
376,35.21605469,126.84626221,40
1488,35.215350690072846,126.84639211547103,40
335,35.21513811,126.8450679,40
1093,35.21605469,126.84626221,40
1656,35.2166602,126.8445154,40
1653,35.21513811,126.8450679,40
1174,35.21513811,126.8450679,40
1498,35.21663796,126.8464844,40
1633,35.21513811,126.8450679,40
1116,35.2166602,126.8445154,40
1630,35.21605469,126.84626221,40
1964,35.21497146,126.84481792,40
2001,35.21497146,126.84481792,40
1544,35.215027,126.84434574,40
1561,35.21513811,126.8450679,40
1565,35.21513811,126.8450679,40
700,35.21599913,126.84548451,40
698,35.21605469,126.84626221,40
1141,35.21630465,126.84573448,40
719,35.21583249,126.84620667,40
194,35.21513811,126.8450679,40
696,35.21599913,126.84548451,40
1580,35.215350690072846,126.84639211547103,40
694,35.21605469,126.84626221,40
693,35.21594358,126.84548451,40
181,35.21513811,126.8450679,40
18,35.21605469,126.84626221,40
348,35.21513811,126.8450679,40
1711,35.21563806,126.84526231,40
1435,35.21605469,126.84626221,40
1230,35.21500129658001,126.84416823228638,40
406,35.21497144,126.84406799,40
328,35.21530477,126.84570673,40
1214,35.21513811,126.8450679,40
1016,35.21513811,126.8450679,40
1024,35.21663797,126.84673438,40
1421,35.21513811,126.8450679,40
12,35.21513811,126.8450679,40
264,35.21513811,126.8450679,40
656,35.21513811,126.8450679,40
244,35.21605469,126.84626221,40
1426,35.21605469,126.84626221,40
1396,35.21563806,126.84526231,40
731,35.21563806,126.84570672,40
237,35.21663797,126.84673438,40
1750,35.215350690072846,126.84639211547103,40
1440,35.21513811,126.8450679,40
1446,35.21513811,126.8450679,40
1727,35.21563806,126.84526231,40
643,35.215350690072846,126.84639211547103,40
1723,35.21513811,126.8450679,40
1036,35.21599913,126.84548451,40
1868,35.21613798,126.84423461,40
1700,35.19520077327395,126.86905068104528,41
1611,35.19808498,126.87439906,41
1760,35.19808498,126.87439906,41
967,35.19869603,126.87526008,41
891,35.19869603,126.87526008,41
594,35.22163704,126.82501396,42
311,35.22055378,126.822292,42
724,35.22022054,126.82565282,42
1527,35.22110929,126.82348633,42
1497,35.22163704,126.82501396,42
1422,35.22163704,126.82501396,42
1890,35.22174812,126.82418069,42
642,35.22055378,126.822292,42
1376,35.19994513,126.82995851,43
918,35.19994513,126.82995851,43
267,35.19994513,126.82995851,43
277,35.19994513,126.82995851,43
781,35.21888745,126.83120792,44
785,35.2188319,126.83126347,44
163,35.220162321411415,126.83168088729556,44
1334,35.22065878675182,126.8340433200044,44
559,35.220162321411415,126.83168088729556,44
1699,35.22105389,126.83242998,44
754,35.2188319,126.83126347,44
127,35.220162321411415,126.83168088729556,44
721,35.220162321411415,126.83168088729556,44
801,35.22065878675182,126.8340433200044,44
1167,35.19333466,126.82412585,45
1186,35.19333466,126.82412585,45
517,35.19139045,126.82482028,45
1431,35.211345811564115,126.8456829964255,46
1200,35.20952765,126.84631793,46
565,35.21074974,126.84626235,46
822,35.211345811564115,126.8456829964255,46
353,35.2095832,126.84626238,46
316,35.2095832,126.84626238,46
1670,35.211345811564115,126.8456829964255,46
377,35.20884685757785,126.84676663799344,46
563,35.211345811564115,126.8456829964255,46
9,35.21074974,126.84626235,46
1927,35.21179604797942,126.84523832934867,46
283,35.21074974,126.84626235,46
1281,35.211345811564115,126.8456829964255,46
639,35.211345811564115,126.8456829964255,46
439,35.20884685757785,126.84676663799344,46
817,35.21327716,126.84231819,47
1355,35.21302718,126.84198489,47
340,35.21302718,126.84198489,47
1304,35.21324938,126.84215154,47
658,35.21302718,126.84198489,47
1336,35.21324938,126.84215154,47
915,35.21302718,126.84198489,47
1383,35.21308272,126.84145716,47
1417,35.21308272,126.84145716,47
1411,35.21308272,126.84145716,47
885,35.21387039967335,126.8422184951998,47
443,35.21324938,126.84215154,47
1466,35.21308272,126.84145716,47
851,35.21308272,126.84145716,47
91,35.21308272,126.84145716,47
1061,35.21324938,126.84215154,47
1720,35.21308272,126.84145716,47
1075,35.21305495,126.84167936,47
648,35.21302718,126.84198489,47
147,35.21387039967335,126.8422184951998,47
992,35.21387039967335,126.8422184951998,47
1392,35.21302718,126.84198489,47
1092,35.21277721,126.8419849,47
275,35.21302718,126.84198489,47
534,35.21308272,126.84145716,47
170,35.21308272,126.84145716,47
996,35.21308272,126.84145716,47
308,35.21302718,126.84198489,47
784,35.22109770010371,126.83641816619988,48
580,35.21808207,126.83606862,48
1329,35.218115,126.8363071,48
255,35.21866532,126.83484649,48
351,35.219914209634524,126.8370879486792,48
1436,35.21671937422007,126.83815279941513,48
1926,35.2181057,126.8360685,48
60,35.21866532,126.83484649,48
447,35.22002402725568,126.8362798804684,48
1853,35.2181057,126.8360685,48
416,35.21866532,126.83484649,48
650,35.21671937422007,126.83815279941513,48
15,35.22002402725568,126.8362798804684,48
31,35.21866532,126.83484649,48
366,35.21999852,126.83629078,48
360,35.22002402725568,126.8362798804684,48
456,35.21866532,126.83484649,48
196,35.22109770010371,126.83641816619988,48
207,35.22016263910748,126.83693524715196,48
1188,35.22002402725568,126.8362798804684,48
27,35.21671937422007,126.83815279941513,48
466,35.2188010286357,126.83839119233544,48
1786,35.231681399370295,126.8515287149236,49
809,35.23080331,126.86323256,49
